Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Product_ID,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Location_encoded,Size_encoded,Color_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Payment Method_encoded,Season_cycle,Season_sin,Season_cos,Frequency_score,Customer_Loyalty_Score,Dominant_Season,Interaction_Score
3512,1.6396244808390725,Jewelry,0.8966861870995371,Mississippi,M,Blue,Summer,0.20953049829800843,No,2-Day Shipping,No,No,-0.3012430782625333,Credit Card,Every 3 Months,Jewelry_Accessories_M_Blue,1,1,0,0,0,23,1,2,0,0,0,2,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.42044700284949715,Summer,0.415677204938467
3513,-0.5306229730499226,Shirt,-0.5812073462573837,Kentucky,M,White,Fall,-0.4886657964407405,No,Free Shipping,No,No,0.39102491138090567,Debit Card,Quarterly,Shirt_Clothing_M_White,1,0,1,0,0,16,1,23,0,2,0,3,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.14353980699212154,Winter,-0.5164282613857334
3514,-0.925213419211558,Blouse,0.6011074804281529,Alaska,XL,Charcoal,Spring,0.6284482751412582,No,Store Pickup,No,No,0.25257131345221784,Credit Card,Fortnightly,Blouse_Clothing_XL_Charcoal,1,0,1,0,0,1,3,4,0,5,0,2,1,1.0,6.123233995736766e-17,0.45115648389391044,0.28149111893845136,Spring,0.6202460367273266
3515,-1.254038791012921,Sneakers,-0.4123052281594499,Georgia,XL,Gray,Winter,1.3266445698800071,No,Express,No,No,0.46025171034524953,Cash,Monthly,Sneakers_Footwear_XL_Gray,1,0,0,1,0,9,3,7,0,1,0,1,0,0.0,1.0,-0.14935897248364954,0.12435709514464,Spring,0.8049596304681699
3516,-1.6486292371745563,Dress,0.8544606575750536,South Dakota,XL,Charcoal,Winter,0.3491697572457584,No,Next Day Air,No,No,-0.6473770730842529,Debit Card,Bi-Weekly,Dress_Clothing_XL_Charcoal,1,0,1,0,0,40,3,4,0,3,0,3,0,0.0,1.0,1.6521873966490304,0.40192412942591105,Summer,0.500757027344547
3517,-0.6621531217704677,Boots,-0.15895205101254922,South Carolina,S,White,Summer,0.3491697572457584,No,Free Shipping,No,No,0.875612504131313,PayPal,Bi-Weekly,Boots_Footwear_S_White,1,0,0,1,0,39,2,23,0,2,0,4,2,1.2246467991473532e-16,-1.0,1.6521873966490304,1.0111199603121375,Spring,0.1967332147682661
3518,-0.9909784935718305,Skirt,0.3899798328057356,Tennessee,M,Orange,Winter,-0.9075835732839896,No,Next Day Air,No,No,0.5987053082739373,Debit Card,Every 3 Months,Skirt_Clothing_M_Orange,1,0,1,0,0,41,1,14,0,3,0,3,0,0.0,1.0,-0.7498744288612096,-0.06046764823490888,Fall,-0.518314551457072
3519,0.3900880679938935,Shirt,1.5722946594912723,Colorado,M,Black,Spring,0.6284482751412582,No,Standard,No,No,0.32179811241656175,PayPal,Quarterly,Shirt_Clothing_M_Black,1,0,1,0,0,5,1,1,0,4,0,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.17123052657785912,Winter,0.9116021904462625
3520,-0.8594483448512854,Shorts,0.2633032442322853,Wisconsin,M,White,Winter,-0.06974801959749076,No,Next Day Air,No,No,-0.7858306710129406,Bank Transfer,Fortnightly,Shorts_Clothing_M_White,1,0,1,0,0,48,1,23,0,3,0,0,0,0.0,1.0,0.45115648389391044,-0.13386967484761206,Spring,0.030167359551442056
3521,-0.20179760124855964,Hat,0.43220536233021906,Georgia,S,Brown,Spring,-0.9075835732839896,No,Express,No,No,0.5294785093095934,Bank Transfer,Monthly,Hat_Accessories_S_Brown,1,1,0,0,0,9,2,3,0,1,0,0,1,1.0,6.123233995736766e-17,-0.14935897248364954,0.15204781473037754,Fall,-0.505646892599727
3522,0.5216182167144386,Shoes,-0.4123052281594499,Maryland,M,Pink,Winter,-0.06974801959749076,No,Store Pickup,No,No,0.6679321072382812,Venmo,Weekly,Shoes_Footwear_M_Pink,1,0,0,1,0,19,1,16,0,5,0,5,0,0.0,1.0,1.0516719402714705,0.6878416190039007,Summer,-0.1725151821660785
3523,-1.1225086422923756,Pants,1.0655883051974708,New Jersey,M,Yellow,Spring,-0.7679443143362397,No,Store Pickup,No,No,-0.8550574699772845,Cash,Quarterly,Pants_Clothing_M_Yellow,1,0,1,0,0,29,1,24,0,5,0,1,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.6419727595353977,Winter,-0.21788452847612655
3524,0.32432299363362094,Backpack,-0.03227546243909888,Nevada,M,Cyan,Summer,-1.3265013501272394,No,Standard,No,No,0.32179811241656175,Cash,Fortnightly,Backpack_Accessories_M_Cyan,1,1,0,0,0,27,1,5,0,4,0,1,2,1.2246467991473532e-16,-1.0,0.45115648389391044,0.3091818385241889,Summer,-0.9382335838207971
3525,1.6396244808390725,Pants,0.6011074804281529,Michigan,L,Silver,Summer,-1.1868620911794894,No,Free Shipping,No,No,0.32179811241656175,Credit Card,Monthly,Pants_Clothing_L_Silver,1,0,1,0,0,21,0,19,0,2,0,2,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,0.06897565597316488,Winter,-0.6504712196971967
3526,0.061262696192530657,Sunglasses,-0.9190115824532513,Wyoming,L,Olive,Winter,-0.3490265374929906,No,Standard,No,No,1.498653694810408,Bank Transfer,Annually,Sunglasses_Accessories_L_Olive,1,1,0,0,0,49,0,13,0,4,0,0,0,0.0,1.0,-1.3503898852387695,0.059305523828655504,Winter,-0.5200220509810688
3527,-1.5828641628142837,Sweater,1.6567457185402392,Massachusetts,M,Olive,Spring,0.06989123935025852,No,Express,No,No,-1.6857790575494114,PayPal,Every 3 Months,Sweater_Clothing_M_Olive,1,0,1,0,0,20,1,13,0,1,0,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.9742613945642484,Spring,0.5459475831072527
3528,-1.254038791012921,Blouse,1.5722946594912723,Washington,S,Charcoal,Spring,1.3266445698800071,No,Free Shipping,No,No,-1.6857790575494114,Cash,Weekly,Blouse_Clothing_S_Charcoal,1,0,1,0,0,46,2,4,0,2,0,1,1,1.0,6.123233995736766e-17,1.0516719402714705,-0.25364284691117633,Spring,1.4003395967633865
3529,-0.39909282432937737,Scarf,0.30552877375676873,Maine,L,Gray,Summer,1.0473660519845074,No,Free Shipping,No,No,0.5294785093095934,PayPal,Annually,Scarf_Accessories_L_Gray,1,1,0,0,0,18,0,7,0,2,0,4,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-0.3283645503716704,Summer,0.8248148685161858
3530,0.7189134397952563,T-shirt,-1.6790711138939534,Montana,S,Maroon,Winter,0.20953049829800843,No,Next Day Air,No,No,1.2217464989530324,Bank Transfer,Weekly,T-shirt_Clothing_S_Maroon,1,0,1,0,0,25,2,12,0,3,0,0,0,0.0,1.0,1.0516719402714705,0.9093673756898012,Winter,-0.3570499853595801
3531,1.1792689603171644,Sunglasses,-0.6234328757818672,Oklahoma,L,Black,Spring,-0.4886657964407405,No,Express,No,No,0.8063857051669691,PayPal,Weekly,Sunglasses_Accessories_L_Black,1,1,0,0,0,35,0,1,0,1,0,4,1,1.0,6.123233995736766e-17,1.0516719402714705,0.7432230581753758,Winter,-0.5290959202430785
3532,0.6531483654349838,Shoes,-0.32785416911048304,North Dakota,XL,Violet,Winter,1.1870053109322567,No,2-Day Shipping,No,No,-0.16278948033384555,Cash,Quarterly,Shoes_Footwear_XL_Violet,1,0,0,1,0,33,3,22,0,0,0,1,0,0.0,1.0,-0.7498744288612096,-0.36506556367802206,Summer,0.7325474669194347
3533,1.1135038859568918,Pants,0.3477543032812522,Connecticut,L,Indigo,Fall,1.1870053109322567,No,Standard,No,No,-0.9242842689416284,Credit Card,Annually,Pants_Clothing_L_Indigo,1,0,1,0,0,6,0,9,0,4,0,2,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-0.9098696616721591,Winter,0.9352300086369553
3534,0.3900880679938935,Sneakers,1.6145201890157557,Texas,L,Yellow,Fall,1.3266445698800071,No,Standard,No,No,0.32179811241656175,Venmo,Fortnightly,Sneakers_Footwear_L_Yellow,1,0,0,1,0,42,0,24,0,4,0,5,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,0.3091818385241889,Spring,1.4130072556207316
3535,1.376564183397982,Shoes,0.981137246148504,Delaware,M,Gray,Fall,-0.7679443143362397,No,Express,No,No,-1.2704182637633479,Cash,Weekly,Shoes_Footwear_M_Gray,1,0,0,1,0,7,1,7,0,1,0,1,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,-0.08749852939675096,Summer,-0.2432198461908166
3536,1.5738594064787998,Shorts,-0.3700796986349665,Mississippi,M,Red,Summer,1.7455623467232562,No,Express,No,No,-0.37046987722687724,Debit Card,Monthly,Shorts_Clothing_M_Red,1,0,1,0,0,23,1,18,0,1,0,3,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,-0.20793153988421073,Spring,1.1108697331157893
3537,0.7189134397952563,Handbag,-1.63684558436947,Minnesota,L,Peach,Spring,1.0473660519845074,No,Express,No,No,-1.0627378668703162,Venmo,Monthly,Handbag_Accessories_L_Peach,1,1,0,0,0,22,0,15,0,1,0,5,1,1.0,6.123233995736766e-17,-0.14935897248364954,-0.48483873574158637,Fall,0.24210256107831418
3538,0.8504435885158015,Handbag,1.361167011868855,Georgia,M,Gray,Spring,-0.3490265374929906,No,Standard,No,No,1.0140661020600008,Credit Card,Every 3 Months,Handbag_Accessories_M_Gray,1,1,0,0,0,9,1,7,0,4,0,2,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.10567666927951652,Fall,0.16403152731556306
3539,0.7846785141555289,Shoes,0.13662665565883492,Iowa,S,White,Spring,1.0473660519845074,No,Store Pickup,No,No,-0.3012430782625333,Venmo,Monthly,Shoes_Footwear_S_White,1,0,0,1,0,14,2,23,0,5,0,5,1,1.0,6.123233995736766e-17,-0.14935897248364954,-0.18024082029847316,Summer,0.7741442330868057
3540,-0.9909784935718305,Jewelry,-0.15895205101254922,New York,S,Green,Spring,-0.7679443143362397,No,Express,No,No,-0.5781502741199089,Credit Card,Bi-Weekly,Jewelry_Accessories_S_Green,1,1,0,0,0,31,2,8,0,1,0,2,1,1.0,6.123233995736766e-17,1.6521873966490304,0.4296148490116486,Summer,-0.5852466353391326
3541,-1.3198038653731934,Shorts,1.4878436004423052,Nevada,M,Magenta,Spring,1.1870053109322567,No,Free Shipping,No,No,-1.4088718616920357,Bank Transfer,Weekly,Shorts_Clothing_M_Magenta,1,0,1,0,0,27,1,11,0,2,0,0,1,1.0,6.123233995736766e-17,1.0516719402714705,-0.14287996856822605,Spring,1.2772567977852711
3542,0.9819737372363467,Blouse,0.2633032442322853,Virginia,M,Olive,Winter,0.3491697572457584,No,Next Day Air,No,No,-0.23201627929818944,PayPal,Annually,Blouse_Clothing_M_Olive,1,0,1,0,0,45,1,13,0,3,0,4,0,0.0,1.0,-1.3503898852387695,-0.6329624658147835,Spring,0.32340980334171643
3543,1.1792689603171644,Coat,-1.3412668776980858,Idaho,S,Olive,Spring,0.6284482751412582,No,Express,No,No,-1.4088718616920357,Venmo,Weekly,Coat_Outerwear_S_Olive,1,0,0,0,1,11,2,13,0,1,0,5,1,1.0,6.123233995736766e-17,1.0516719402714705,-0.14287996856822605,Spring,0.03753372928945503
3544,0.9162086628760742,Hat,0.981137246148504,Colorado,M,Blue,Winter,0.48880901619350764,No,Standard,No,No,-0.508923475155565,PayPal,Every 3 Months,Hat_Accessories_M_Blue,1,1,0,0,0,5,1,2,0,4,0,4,0,0.0,1.0,-0.7498744288612096,-0.5035191616067098,Fall,0.6365074851800065
3545,1.3107991090377096,Socks,-0.2011775805370327,Wisconsin,XL,Charcoal,Fall,-0.20938727854524067,No,2-Day Shipping,No,No,1.1525196999886884,Cash,Every 3 Months,Socks_Clothing_XL_Charcoal,1,0,1,0,0,48,3,4,0,0,0,1,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,0.16105810845099156,Fall,-0.20692436914277826
3546,0.25855791927334837,Sandals,-1.3412668776980858,Connecticut,M,Yellow,Spring,-0.06974801959749076,No,2-Day Shipping,No,No,-0.23201627929818944,Debit Card,Annually,Sandals_Footwear_M_Yellow,1,0,0,1,0,6,1,24,0,0,0,3,1,1.0,6.123233995736766e-17,-1.3503898852387695,-0.6329624658147835,Fall,-0.4512036770276692
3547,1.0477388115966193,Scarf,0.8122351280505701,Kansas,M,Violet,Summer,-0.20938727854524067,No,Free Shipping,No,No,0.8063857051669691,Bank Transfer,Bi-Weekly,Scarf_Accessories_M_Violet,1,1,0,0,0,15,1,22,0,2,0,0,2,1.2246467991473532e-16,-1.0,1.6521873966490304,0.9834292407263998,Summer,0.09709944343350255
3548,0.5216182167144386,Scarf,-1.2145902891246354,Pennsylvania,L,Magenta,Summer,0.06989123935025852,No,Standard,No,No,-0.16278948033384555,Credit Card,Annually,Scarf_Accessories_L_Magenta,1,1,0,0,0,37,0,11,0,4,0,2,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-0.605271746229046,Summer,-0.31545321919220964
3549,1.245034034677437,Blouse,-0.9612371119777348,Utah,M,Red,Fall,-1.0472228322317396,No,Standard,No,No,1.498653694810408,Debit Card,Fortnightly,Blouse_Clothing_M_Red,1,0,1,0,0,43,1,18,0,4,0,3,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,0.7799240714817275,Spring,-1.0214271161555382
3550,-0.004502378167741921,T-shirt,-1.0879137005511852,Oregon,M,Cyan,Summer,-0.4886657964407405,No,2-Day Shipping,No,No,-0.9935110679059723,Bank Transfer,Fortnightly,T-shirt_Clothing_M_Cyan,1,0,1,0,0,36,1,5,0,0,0,0,2,1.2246467991473532e-16,-1.0,0.45115648389391044,-0.21694183360482475,Winter,-0.6684401676738738
3551,1.245034034677437,Shoes,0.6011074804281529,West Virginia,S,Orange,Winter,1.4662838288277564,No,Standard,No,No,0.46025171034524953,Cash,Weekly,Shoes_Footwear_S_Orange,1,0,0,1,0,47,2,14,0,4,0,1,0,0.0,1.0,1.0516719402714705,0.604769460246688,Summer,1.2067309243078752
3552,1.4423292577582547,Gloves,-1.2145902891246354,Montana,L,Black,Spring,-1.6057798680227386,No,Store Pickup,No,No,-0.37046987722687724,Venmo,Weekly,Gloves_Accessories_L_Black,1,1,0,0,0,25,0,1,0,5,0,5,1,1.0,6.123233995736766e-17,1.0516719402714705,0.27248082521783734,Spring,-1.4884229943533076
3553,-1.4513340140937385,Sunglasses,0.2633032442322853,Kentucky,M,Blue,Winter,-1.1868620911794894,No,Next Day Air,No,No,-1.5473254596207235,PayPal,Quarterly,Sunglasses_Accessories_M_Blue,1,1,0,0,0,16,1,2,0,3,0,4,0,0.0,1.0,-0.7498744288612096,-0.9188799553927733,Winter,-0.7518124905559569
3554,1.1792689603171644,Shoes,1.6567457185402392,Minnesota,M,Charcoal,Spring,1.605923087775507,No,Free Shipping,No,No,0.46025171034524953,Bank Transfer,Weekly,Shoes_Footwear_M_Charcoal,1,0,0,1,0,22,1,4,0,2,0,0,1,1.0,6.123233995736766e-17,1.0516719402714705,0.604769460246688,Summer,1.6211698770049268
3555,-0.3333277499691048,Dress,-0.2011775805370327,Louisiana,M,Indigo,Spring,1.7455623467232562,No,Free Shipping,No,No,-1.4088718616920357,Credit Card,Fortnightly,Dress_Clothing_M_Indigo,1,0,1,0,0,17,1,9,0,2,0,2,1,1.0,6.123233995736766e-17,0.45115648389391044,-0.38308615111925004,Summer,1.1615403685451695
3556,-1.254038791012921,Blouse,-1.5523945253205031,Delaware,L,Silver,Spring,1.1870053109322567,No,Next Day Air,No,No,1.3602000968817203,Cash,Quarterly,Blouse_Clothing_L_Silver,1,0,1,0,0,7,0,19,0,3,0,1,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.24413026720820435,Spring,0.3651853600564287
3557,1.705389555199345,Sweater,1.1922648937709213,Arizona,M,Brown,Fall,0.6284482751412582,No,Express,No,No,1.2217464989530324,Cash,Bi-Weekly,Sweater_Clothing_M_Brown,1,0,1,0,0,2,1,3,0,1,0,1,3,-1.0,-1.8369701987210297e-16,1.6521873966490304,1.1495735582408253,Spring,0.7975932607301571
3558,0.5216182167144386,Jacket,-1.4257179367470527,Nevada,M,Peach,Summer,1.605923087775507,No,Next Day Air,No,No,-1.6857790575494114,PayPal,Every 3 Months,Jacket_Outerwear_M_Peach,1,0,0,0,1,27,1,15,0,3,0,4,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.9742613945642484,Fall,0.6964307804187391
3559,1.5738594064787998,Backpack,1.445618070917822,Alaska,L,Magenta,Summer,1.4662838288277564,No,Standard,No,No,-1.13196466583466,Venmo,Quarterly,Backpack_Accessories_L_Magenta,1,1,0,0,0,1,0,11,0,4,0,5,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.7527356378783479,Summer,1.4600841014547759
3560,-1.7143943115348288,Shorts,-1.4679434662715363,Utah,M,Beige,Fall,-1.0472228322317396,No,Next Day Air,No,No,-0.8550574699772845,Venmo,Every 3 Months,Shorts_Clothing_M_Beige,1,0,1,0,0,43,1,0,0,3,0,5,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.6419727595353977,Spring,-1.1734390224436786
3561,-1.7143943115348288,Socks,1.5300691299667888,Kansas,XL,Violet,Fall,-0.3490265374929906,No,Express,No,No,-1.4088718616920357,Credit Card,Annually,Socks_Clothing_XL_Violet,1,0,1,0,0,15,3,22,0,1,0,2,3,-1.0,-1.8369701987210297e-16,-1.3503898852387695,-1.103704698772322,Fall,0.21470216274494316
3562,1.245034034677437,Sneakers,-1.2990413481736023,North Carolina,L,Black,Spring,-0.4886657964407405,No,Standard,No,No,0.9448393030956568,Credit Card,Fortnightly,Sneakers_Footwear_L_Black,1,0,0,1,0,32,0,1,0,4,0,2,1,1.0,6.123233995736766e-17,0.45115648389391044,0.5583983147958269,Spring,-0.7317784619605989
3563,0.1927928449130758,Sneakers,-1.0034626415022183,Maryland,M,Cyan,Winter,-0.4886657964407405,No,Free Shipping,No,No,-1.2704182637633479,Bank Transfer,Weekly,Sneakers_Footwear_M_Cyan,1,0,0,1,0,19,1,5,0,2,0,0,0,0.0,1.0,1.0516719402714705,-0.08749852939675096,Spring,-0.6431048499591838
3564,-0.07026745252801449,Blouse,1.2767159528198881,Maine,M,Green,Summer,1.605923087775507,No,Standard,No,No,-1.201191464799004,Credit Card,Every 3 Months,Blouse_Clothing_M_Green,1,0,1,0,0,18,1,8,0,4,0,2,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.7804263574640855,Spring,1.5071609472888214
3565,1.0477388115966193,Gloves,-0.9190115824532513,Illinois,S,Brown,Summer,0.9077267930367581,No,Free Shipping,No,No,1.0140661020600008,Venmo,Annually,Gloves_Accessories_S_Brown,1,1,0,0,0,12,2,3,0,2,0,5,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-0.13452951327150742,Spring,0.3597052803897552
3566,0.32432299363362094,Handbag,-0.32785416911048304,Pennsylvania,S,Gray,Spring,0.6284482751412582,No,Store Pickup,No,No,0.6679321072382812,PayPal,Monthly,Handbag_Accessories_S_Gray,1,1,0,0,0,37,2,7,0,5,0,4,1,1.0,6.123233995736766e-17,-0.14935897248364954,0.20742925390185268,Fall,0.34155754186573584
3567,-1.0567435679321031,Jeans,1.1922648937709213,Alaska,S,Orange,Spring,-0.9075835732839896,No,Next Day Air,No,No,-0.7858306710129406,Venmo,Monthly,Jeans_Clothing_S_Orange,1,0,1,0,0,1,2,14,0,3,0,5,1,1.0,6.123233995736766e-17,-0.14935897248364954,-0.3740758573986361,Fall,-0.2776290331675163
3568,-0.7936832704910128,Scarf,-0.15895205101254922,New Mexico,S,Silver,Summer,0.3491697572457584,No,Next Day Air,No,No,0.04489091655918616,Credit Card,Monthly,Scarf_Accessories_S_Silver,1,1,0,0,0,30,2,19,0,3,0,2,2,1.2246467991473532e-16,-1.0,-0.14935897248364954,-0.041787222369785354,Summer,0.1967332147682661
3569,-0.9909784935718305,Sandals,0.47443089185470255,Arkansas,M,Purple,Spring,1.4662838288277564,No,Next Day Air,No,No,-0.7858306710129406,PayPal,Quarterly,Sandals_Footwear_M_Purple,1,0,0,1,0,3,1,17,0,3,0,4,1,1.0,6.123233995736766e-17,-0.7498744288612096,-0.61428203994966,Fall,1.16872794773584
3570,-0.5963880474101951,Sandals,1.445618070917822,Alaska,M,Olive,Fall,-0.6283050553884905,No,Express,No,No,-1.13196466583466,Bank Transfer,Fortnightly,Sandals_Footwear_M_Olive,1,0,0,1,0,1,1,13,0,1,0,0,3,-1.0,-1.8369701987210297e-16,0.45115648389391044,-0.27232327277629986,Fall,-0.006128117496596752
3571,-1.385568939733466,Dress,1.5722946594912723,Louisiana,XL,Teal,Winter,1.3266445698800071,No,Standard,No,No,0.46025171034524953,Debit Card,Annually,Dress_Clothing_XL_Teal,1,0,1,0,0,17,3,20,0,4,0,3,0,0.0,1.0,-1.3503898852387695,-0.35605526995740794,Summer,1.4003395967633865
3572,1.705389555199345,Skirt,-1.3834924072225694,North Dakota,M,White,Summer,-0.7679443143362397,No,Standard,No,No,-0.7166038720485968,Bank Transfer,Every 3 Months,Skirt_Clothing_M_White,1,0,1,0,0,33,1,23,0,4,0,0,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,-0.5865913203639226,Fall,-0.9526087422021385
3573,-1.385568939733466,Shorts,-1.3412668776980858,Rhode Island,M,Black,Spring,1.7455623467232562,No,Standard,No,No,-0.024335882405157744,Credit Card,Monthly,Shorts_Clothing_M_Black,1,0,1,0,0,38,1,1,0,4,0,2,1,1.0,6.123233995736766e-17,-0.14935897248364954,-0.06947794195552293,Spring,0.8195135793968535
3574,-0.07026745252801449,Jeans,0.30552877375676873,Connecticut,L,Maroon,Fall,1.605923087775507,No,Free Shipping,No,No,0.11411771552353005,PayPal,Monthly,Jeans_Clothing_L_Maroon,1,0,1,0,0,6,0,12,0,2,0,4,3,-1.0,-1.8369701987210297e-16,-0.14935897248364954,-0.014096502784047803,Fall,1.2158047935698855
3575,-0.9909784935718305,Socks,0.43220536233021906,New York,M,Cyan,Fall,1.605923087775507,No,Express,No,No,0.9448393030956568,Bank Transfer,Quarterly,Socks_Clothing_M_Cyan,1,0,1,0,0,31,1,5,0,1,0,0,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,0.07798594969377892,Fall,1.2538077701419206
3576,1.1135038859568918,Coat,1.4878436004423052,Kentucky,M,Violet,Fall,-0.06974801959749076,No,Express,No,No,1.6371072927390957,Venmo,Bi-Weekly,Coat_Outerwear_M_Violet,1,0,0,0,1,16,1,22,0,1,0,5,3,-1.0,-1.8369701987210297e-16,1.6521873966490304,1.3157178757552506,Spring,0.39752946641444803
3577,-0.9909784935718305,Boots,-1.5101689957960196,Maine,L,Yellow,Spring,-1.0472228322317396,No,Express,No,No,-0.9242842689416284,Venmo,Bi-Weekly,Boots_Footwear_L_Yellow,1,0,0,1,0,18,0,24,0,1,0,5,1,1.0,6.123233995736766e-17,1.6521873966490304,0.2911612510829608,Spring,-1.1861066813010237
3578,1.4423292577582547,Belt,-1.0456881710267016,Missouri,S,Yellow,Winter,-1.6057798680227386,No,Standard,No,No,-0.8550574699772845,Bank Transfer,Weekly,Belt_Accessories_S_Yellow,1,1,0,0,0,24,2,24,0,4,0,0,0,0.0,1.0,1.0516719402714705,0.07864578811767442,Fall,-1.4377523589239276
3579,0.12702777055280323,Shoes,-1.5946200548449865,Georgia,L,Olive,Winter,-1.6057798680227386,No,Standard,No,No,-0.23201627929818944,Bank Transfer,Quarterly,Shoes_Footwear_L_Olive,1,0,0,1,0,9,0,13,0,4,0,0,0,0.0,1.0,-0.7498744288612096,-0.3927562832637596,Summer,-1.602431924069413
3580,-0.6621531217704677,Scarf,0.2633032442322853,Arizona,L,Olive,Fall,1.4662838288277564,No,Standard,No,No,-0.4396966761912211,Credit Card,Every 3 Months,Scarf_Accessories_L_Olive,1,1,0,0,0,2,0,13,0,4,0,2,3,-1.0,-1.8369701987210297e-16,-0.7498744288612096,-0.4758284420209723,Summer,1.105389653449115
3581,0.4558531423541661,Blouse,0.981137246148504,New Hampshire,M,Magenta,Summer,-0.7679443143362397,No,2-Day Shipping,No,No,-1.5473254596207235,Cash,Bi-Weekly,Blouse_Clothing_M_Magenta,1,0,1,0,0,28,1,11,0,0,0,1,2,1.2246467991473532e-16,-1.0,1.6521873966490304,0.04194477481132275,Spring,-0.2432198461908166
3582,-1.1882737166526482,Dress,1.4878436004423052,Georgia,M,Orange,Fall,1.605923087775507,No,Next Day Air,No,No,1.7063340917034397,Credit Card,Weekly,Dress_Clothing_M_Orange,1,0,1,0,0,9,1,14,0,3,0,2,3,-1.0,-1.8369701987210297e-16,1.0516719402714705,1.103202412789964,Summer,1.5704992415755465
3583,-1.385568939733466,Shorts,-0.792334993879801,California,S,Beige,Summer,-0.4886657964407405,No,2-Day Shipping,No,No,-0.7166038720485968,PayPal,Annually,Shorts_Clothing_S_Beige,1,0,1,0,0,4,2,0,0,0,0,4,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-0.8267975029149465,Spring,-0.5797665556724586
3584,0.5216182167144386,Blouse,0.7277840690016032,Arizona,L,Brown,Summer,-1.4661406090749887,No,Store Pickup,No,No,1.2909732979173763,Credit Card,Every 3 Months,Blouse_Clothing_L_Brown,1,0,1,0,0,2,0,3,0,5,0,2,2,1.2246467991473532e-16,-1.0,-0.7498744288612096,0.2164395476224667,Spring,-0.807963205652011
3585,-0.3333277499691048,Sneakers,-0.32785416911048304,Florida,L,Indigo,Fall,1.4662838288277564,No,Express,No,No,1.567880493774752,Debit Card,Monthly,Sneakers_Footwear_L_Indigo,1,0,0,1,0,8,0,9,0,1,0,3,3,-1.0,-1.8369701987210297e-16,-0.14935897248364954,0.567408608516441,Spring,0.9280424294462845
3586,-0.3333277499691048,Gloves,-0.792334993879801,New York,XL,Gray,Winter,0.48880901619350764,No,Standard,No,No,-1.4780986606563795,Venmo,Bi-Weekly,Gloves_Accessories_XL_Gray,1,1,0,0,0,31,3,7,0,4,0,5,0,0.0,1.0,1.6521873966490304,0.0696354943970604,Spring,0.10446581317151504
3587,-0.7279181961307403,Hoodie,-1.3412668776980858,Idaho,M,Yellow,Winter,1.1870053109322567,No,Store Pickup,No,No,-0.9242842689416284,PayPal,Bi-Weekly,Hoodie_Clothing_M_Yellow,1,0,1,0,0,11,1,24,0,5,0,4,0,0.0,1.0,1.6521873966490304,0.2911612510829608,Winter,0.4285236543431539
3588,-0.7279181961307403,Sweater,1.2767159528198881,Virginia,S,Violet,Summer,0.9077267930367581,No,Standard,No,No,0.5294785093095934,Debit Card,Annually,Sweater_Clothing_S_Violet,1,0,1,0,0,45,2,22,0,4,0,3,2,1.2246467991473532e-16,-1.0,-1.3503898852387695,-0.3283645503716704,Spring,1.018423540971697
3589,-1.385568939733466,Sunglasses,-0.2011775805370327,Michigan,M,Magenta,Spring,-0.3490265374929906,No,2-Day Shipping,No,No,1.0140661020600008,Cash,Annually,Sunglasses_Accessories_M_Magenta,1,1,0,0,0,21,1,11,0,0,0,1,1,1.0,6.123233995736766e-17,-1.3503898852387695,-0.13452951327150742,Winter,-0.30467185040620326
3590,-0.8594483448512854,Belt,0.5588819509036694,New Hampshire,M,Blue,Spring,1.4662838288277564,No,Next Day Air,No,No,0.875612504131313,Cash,Every 3 Months,Belt_Accessories_M_Blue,1,1,0,0,0,28,1,2,0,3,0,1,1,1.0,6.123233995736766e-17,-0.7498744288612096,0.05029523010804138,Fall,1.19406326545053
